CUI_1,STR_1,CUI_2,STR_2,SCORE
C0002895,"ANEMIA, SICKLE CELL",C0238305,"NEPHROPATHY, SICKLE CELL",0.5866008996963501
C0002895,"ANEMIA, SICKLE CELL",C0019021,HEMOGLOBIN C DISEASE,0.5602911114692688
C0002895,"ANEMIA, SICKLE CELL",C0238159,HEMOGLOBIN E DISEASE,0.5549254417419434
C0002895,"ANEMIA, SICKLE CELL",C0024790,"HEMOGLOBINURIA, PAROXYSMAL, NOCTURNAL",0.5088953971862793
C0002962,ANGINA PECTORIS,C0040213,COSTOCHONDRITIS,0.6262679696083069
C0002962,ANGINA PECTORIS,C0155626,"MYOCARDIUM, INFARCTION, ACUTE",0.6063041687011719
C0002962,ANGINA PECTORIS,C0002965,UNSTABLE ANGINA PECTORIS,0.5676892399787903
C0002962,ANGINA PECTORIS,C0018802,"HEART FAILURE, CONGESTIVE",0.49961191415786743
C0002962,ANGINA PECTORIS,C0002963,PRINZMETAL VARIANT ANGINA,0.49921751022338867
C0002962,ANGINA PECTORIS,C0033141,IDIOPATHIC CARDIOMYOPATHY,0.48708388209342957
C0002962,ANGINA PECTORIS,C0032805,POSTCARDIOTOMY SYNDROME,0.4838758409023285
C0002963,PRINZMETAL VARIANT ANGINA,C0002965,UNSTABLE ANGINA PECTORIS,0.6444360613822937
C0002963,PRINZMETAL VARIANT ANGINA,C0037052,SICK SINUS SYNDROME,0.5123611688613892
C0002963,PRINZMETAL VARIANT ANGINA,C0155626,"MYOCARDIUM, INFARCTION, ACUTE",0.4854920208454132
C0002963,PRINZMETAL VARIANT ANGINA,C0030591,"TACHYCARDIA, VENTRICULAR, PAROXYSMAL",0.48101335763931274
C0002963,PRINZMETAL VARIANT ANGINA,C0238127,"FISTULA, ARTERIOVENOUS, CORONARY",0.4729916453361511
C0002963,PRINZMETAL VARIANT ANGINA,C0032805,POSTCARDIOTOMY SYNDROME,0.47147825360298157
C0002965,UNSTABLE ANGINA PECTORIS,C0155626,"MYOCARDIUM, INFARCTION, ACUTE",0.4939267337322235
C0002965,UNSTABLE ANGINA PECTORIS,C0030590,PAROXYSMAL SUPRAVENTRICULAR TACHYCARDIA,0.4605991542339325
C0002965,UNSTABLE ANGINA PECTORIS,C0040213,COSTOCHONDRITIS,0.446661114692688
C0002965,UNSTABLE ANGINA PECTORIS,C0155679,"PERICARDITIS, ACUTE",0.43436962366104126
C0002965,UNSTABLE ANGINA PECTORIS,C0004238,ATRIAL FIBRILLATION,0.43005049228668213
C0002986,FABRY'S DISEASE,C0023521,KRABBE DISEASE,0.6915292739868164
C0002986,FABRY'S DISEASE,C0028064,NIEMANN-PICK DISEASE,0.6463508009910583
C0002986,FABRY'S DISEASE,C0017205,GAUCHER DISEASE,0.6109840273857117
C0002986,FABRY'S DISEASE,C0026705,MUCOPOLYSACCHARIDOSIS II,0.6075398921966553
C0002986,FABRY'S DISEASE,C0017923,GLYCOGEN STORAGE DISEASE TYPE IV,0.5973969101905823
C0002986,FABRY'S DISEASE,C0023522,METACHROMATIC LEUKODYSTROPHY,0.5946740508079529
C0002986,FABRY'S DISEASE,C0016952,GALACTOSEMIA,0.5899212956428528
C0002994,ANGIONEUROTIC EDEMA,C0019243,"ANGIONEUROTIC EDEMA, HEREDITARY",0.6041462421417236
C0002994,ANGIONEUROTIC EDEMA,C0011616,"DERMATITIS, CONTACT",0.5787544846534729
C0002994,ANGIONEUROTIC EDEMA,C0014742,ERYTHEMA MULTIFORME,0.5434131026268005
C0002994,ANGIONEUROTIC EDEMA,C0011609,"DERMATITIS, MEDICAMENTOSA",0.5332992076873779
C0002994,ANGIONEUROTIC EDEMA,C0301928,AUTOERYTHROCYTE SENSITIZATION SYNDROME,0.5315342545509338
C0002994,ANGIONEUROTIC EDEMA,C0038325,STEVENS-JOHNSON SYNDROME,0.526717483997345
C0002994,ANGIONEUROTIC EDEMA,C0023646,LICHEN PLANUS,0.5248833894729614
C0003028,ANHIDROSIS,C0018839,HEAT EXHAUSTION,0.5483201742172241
C0003028,ANHIDROSIS,C0038994,GUSTATORY SWEATING SYNDROME,0.5039516091346741
C0003028,ANHIDROSIS,C0001733,"FACTOR I DEFICIENCY, COMPLETE",0.4953504204750061
C0003028,ANHIDROSIS,C0221030,HYPERVISCOSITY SYNDROME,0.47989410161972046
C0003028,ANHIDROSIS,C0220998,"HYPOTHYROIDISM, HYPOTHALAMIC",0.45863083004951477
C0003028,ANHIDROSIS,C0238051,CEREBRAL VASCULITIS,0.4572402834892273
C0003028,ANHIDROSIS,C0025637,METHEMOGLOBINEMIA,0.45370811223983765
C0003125,"ANOREXIA, NERVOSA",C0006370,BULIMIA,0.6752005219459534
C0003125,"ANOREXIA, NERVOSA",C0032897,PRADER-WILLI SYNDROME,0.5427109599113464
C0003125,"ANOREXIA, NERVOSA",C0162429,MALNUTRITION,0.5130773782730103
C0003125,"ANOREXIA, NERVOSA",C0017547,"GIGANTISM, PITUITARY",0.5000314712524414
C0003125,"ANOREXIA, NERVOSA",C0010481,CUSHING SYNDROME,0.4920597970485687
C0003125,"ANOREXIA, NERVOSA",C0027821,NEUROCIRCULATORY ASTHENIA,0.49107152223587036
C0003125,"ANOREXIA, NERVOSA",C0005750,BLIND LOOP SYNDROME,0.48800936341285706
C0003152,ANTERIOR TIBIAL SYNDROME,C0031556,PHLEGMASIA ALBA DOLENS,0.5588875412940979
C0003152,ANTERIOR TIBIAL SYNDROME,C0149940,"NEUROPATHY, SCIATIC",0.5551448464393616
C0003152,ANTERIOR TIBIAL SYNDROME,C0039319,TARSAL TUNNEL SYNDROME,0.5499500632286072
C0003152,ANTERIOR TIBIAL SYNDROME,C0032807,POSTPHLEBITIC SYNDROME,0.5492120385169983
C0003152,ANTERIOR TIBIAL SYNDROME,C0039503,TENDONITIS,0.515856146812439
C0003152,ANTERIOR TIBIAL SYNDROME,C0311337,MORTON METATARSALGIA,0.5043625831604004
C0003152,ANTERIOR TIBIAL SYNDROME,C0031111,PERIOSTITIS,0.4962826073169708
C0003164,ANTHRACOSILICOSIS,C0037116,SILICOSIS,0.782291054725647
C0003164,ANTHRACOSILICOSIS,C0003949,ASBESTOSIS,0.7318323850631714
C0003164,ANTHRACOSILICOSIS,C0032273,PNEUMOCONIOSIS,0.7286685705184937
C0003164,ANTHRACOSILICOSIS,C0238377,"PNEUMOCONIOSIS, TALC",0.6404861807823181
C0003164,ANTHRACOSILICOSIS,C0037120,SILO FILLER DISEASE,0.615746796131134
C0003164,ANTHRACOSILICOSIS,C0265783,"LUNG, HYPOPLASIA",0.6055444478988647
C0003164,ANTHRACOSILICOSIS,C0024110,"LUNG, ABSCESS",0.6029799580574036
C0003175,ANTHRAX,C0155866,"LUNG, ANTHRAX",0.7432084679603577
C0003175,ANTHRAX,C0025229,MELIOIDOSIS,0.6363741755485535
C0003175,ANTHRAX,C0034362,Q FEVER,0.5588006973266602
C0003175,ANTHRAX,C0004692,BALANTIDIASIS,0.5530058145523071
C0003175,ANTHRAX,C0392662,ANGIOSTRONGYLIASIS,0.5527356863021851
C0003175,ANTHRAX,C0041351,TULAREMIA,0.5433263778686523
C0003175,ANTHRAX,C0004771,BARTONELLOSIS,0.5393509864807129
C0003492,"AORTA, COARCTATION",C0221214,VASCULAR RING,0.6352067589759827
C0003492,"AORTA, COARCTATION",C0152101,HYPOPLASTIC LEFT HEART,0.601715624332428
C0003492,"AORTA, COARCTATION",C0238397,"PULMONARY ARTERY, STENOSIS",0.5769447684288025
C0003492,"AORTA, COARCTATION",C0003507,AORTIC VALVE STENOSIS,0.5596717596054077
C0003492,"AORTA, COARCTATION",C0040761,"TRANSPOSITION, GREAT VESSELS, COMPLETE",0.5593433976173401
C0003492,"AORTA, COARCTATION",C0162871,"ANEURYSM, AORTA, ABDOMINAL",0.5576953887939453
C0003492,"AORTA, COARCTATION",C0162872,"ANEURYSM, AORTA, THORACIC",0.5386872887611389
C0003504,"AORTIC VALVE, REGURGITATION",C0026266,"MITRAL VALVE, INCOMPETENCY",0.788608968257904
C0003504,"AORTIC VALVE, REGURGITATION",C0040961,"TRICUSPID VALVE, INSUFFICIENCY",0.74134761095047
C0003504,"AORTIC VALVE, REGURGITATION",C0034088,"PULMONARY VALVE, REGURGITATION",0.7214128375053406
C0003504,"AORTIC VALVE, REGURGITATION",C0040761,"TRANSPOSITION, GREAT VESSELS, COMPLETE",0.6007556915283203
C0003504,"AORTIC VALVE, REGURGITATION",C0026267,MITRAL VALVE PROLAPSE SYNDROME,0.5901790857315063
C0003504,"AORTIC VALVE, REGURGITATION",C0003507,AORTIC VALVE STENOSIS,0.5706417560577393
C0003504,"AORTIC VALVE, REGURGITATION",C0040963,"TRICUSPID VALVE, STENOSIS",0.540367841720581
C0003507,AORTIC VALVE STENOSIS,C0034089,"PULMONARY VALVE, STENOSIS",0.640540599822998
C0003507,AORTIC VALVE STENOSIS,C0040963,"TRICUSPID VALVE, STENOSIS",0.6120136380195618
C0003507,AORTIC VALVE STENOSIS,C0026266,"MITRAL VALVE, INCOMPETENCY",0.567800760269165
C0003507,AORTIC VALVE STENOSIS,C0026267,MITRAL VALVE PROLAPSE SYNDROME,0.5436779260635376
C0003507,AORTIC VALVE STENOSIS,C0026269,"MITRAL VALVE, STENOSIS",0.5428657531738281
C0003782,SILVER POISONING,C0011606,"DERMATITIS, EXFOLIATIVE, GENERALIZED",0.5953601002693176
C0003782,SILVER POISONING,C0000889,ACANTHOSIS NIGRICANS,0.5758465528488159
C0003782,SILVER POISONING,C0014518,"NECROLYSIS, TOXIC EPIDERMAL",0.5634364485740662
C0003782,SILVER POISONING,C0038325,STEVENS-JOHNSON SYNDROME,0.5576125979423523
C0003782,SILVER POISONING,C0011616,"DERMATITIS, CONTACT",0.5519564747810364
C0003782,SILVER POISONING,C0221347,ACROCYANOSIS,0.5423129200935364
C0003782,SILVER POISONING,C0027822,NEURODERMATITIS,0.5297423005104065
C0003803,ARNOLD-CHIARI SYNDROME,C0010964,DANDY WALKER SYNDROME,0.7353953123092651
C0003803,ARNOLD-CHIARI SYNDROME,C0028968,OLIVOPONTOCEREBELLAR DEGENERATION,0.5949140191078186
C0003803,ARNOLD-CHIARI SYNDROME,C0043019,LATERAL MEDULLARY SYNDROME,0.5593703985214233
C0003803,ARNOLD-CHIARI SYNDROME,C0221060,MOEBIUS SYNDROME,0.5570712089538574
C0003803,ARNOLD-CHIARI SYNDROME,C0085132,MUCOPOLYSACCHARIDOSIS VII,0.5511462688446045
C0003803,ARNOLD-CHIARI SYNDROME,C0812437,OCULODENTODIGITAL DYSPLASIA SYNDROME,0.536938488483429
C0003803,ARNOLD-CHIARI SYNDROME,C0022738,KLIPPEL-FEIL SYNDROME,0.5287649631500244
C0003851,ARTERIOSCLEROSIS OBLITERANS,C0039263,"ARTERITIS, TAKAYASU",0.5913673639297485
C0003851,ARTERIOSCLEROSIS OBLITERANS,C0040021,"THROMBOANGIITIS, OBLITERANS",0.5842397809028625
C0003851,ARTERIOSCLEROSIS OBLITERANS,C3887513,Avascular Necrosis,0.5560970306396484
C0003851,ARTERIOSCLEROSIS OBLITERANS,C0023370,"EMBOLISM, AORTIC, SADDLE",0.5554316639900208
C0003851,ARTERIOSCLEROSIS OBLITERANS,C0016052,"DYSPLASIA, FIBROMUSCULAR",0.5353010892868042
C0003851,ARTERIOSCLEROSIS OBLITERANS,C0003492,"AORTA, COARCTATION",0.505204975605011
C0003851,ARTERIOSCLEROSIS OBLITERANS,C0026654,CEREBROVASCULAR MOYAMOYA DISEASE,0.4948657155036926
C0003855,"FISTULA, ARTERIOVENOUS",C0042384,"Vasculitis, nonspecific",0.6020565032958984
C0003855,"FISTULA, ARTERIOVENOUS",C0155675,"FISTULA, ARTERIOVENOUS, PULMONARY",0.5350850224494934
C0003855,"FISTULA, ARTERIOVENOUS",C0238127,"FISTULA, ARTERIOVENOUS, CORONARY",0.520036518573761
C0003855,"FISTULA, ARTERIOVENOUS",C0014867,"ESOPHAGUS, VARIX",0.49301084876060486
C0003855,"FISTULA, ARTERIOVENOUS",C0238045,CAROTID ARTERY-CAVERNOUS SINUS FISTULA,0.4779340624809265
C0003855,"FISTULA, ARTERIOVENOUS",C0155773,"THROMBOSIS, PORTAL VEIN",0.47566989064216614
C0003855,"FISTULA, ARTERIOVENOUS",C0085808,"ANEURYSM, MYCOTIC",0.46742886304855347
C0003872,Psoriatic arthritis,C0033860,PSORIASIS,0.7696943879127502
C0003872,Psoriatic arthritis,C0011608,"DERMATITIS, HERPETIFORMIS",0.5935300588607788
C0003872,Psoriatic arthritis,C0038013,Ankylosing spondylitis,0.5870022773742676
C0003872,Psoriatic arthritis,C0013595,ECZEMA,0.5795099139213562
C0003872,Psoriatic arthritis,C0030491,PARAPSORIASIS,0.5783969163894653
C0003872,Psoriatic arthritis,C0014743,ERYTHEMA NODOSUM,0.5624393224716187
C0003872,Psoriatic arthritis,C0003873,"ARTHRITIS, RHEUMATOID",0.5518378615379333
C0003873,"ARTHRITIS, RHEUMATOID",C0085179,EOSINOPHILIA-MYALGIA SYNDROME,0.6962348222732544
C0003873,"ARTHRITIS, RHEUMATOID",C0029408,OSTEOARTHRITIS,0.6556962728500366
C0003873,"ARTHRITIS, RHEUMATOID",C0038013,Ankylosing spondylitis,0.6271807551383972
C0003873,"ARTHRITIS, RHEUMATOID",C0016053,Fibrositis,0.600692868232727
C0003873,"ARTHRITIS, RHEUMATOID",C0151435,Enteropathic arthritis,0.5947912931442261
C0003873,"ARTHRITIS, RHEUMATOID",C0085253,ADULT STILL'S DISEASE,0.5936360359191895
C0003873,"ARTHRITIS, RHEUMATOID",C3714757,"ARTHRITIS, RHEUMATOID, JUVENILE",0.5799657106399536
C0003892,NEUROPATHIC ARTHROPATHY,C0039223,TABES DORSALIS,0.5940766930580139
C0003892,NEUROPATHIC ARTHROPATHY,C0085292,STIFF-MAN SYNDROME,0.5392799377441406
C0003892,NEUROPATHIC ARTHROPATHY,C0029408,OSTEOARTHRITIS,0.5344445705413818
C0003892,NEUROPATHIC ARTHROPATHY,C0037773,"PARAPLEGIA, SPASTIC HEREDITARY",0.5327326655387878
C0003892,NEUROPATHIC ARTHROPATHY,C0007959,PERONEAL MUSCULAR ATROPHY,0.5301908254623413
C0003892,NEUROPATHIC ARTHROPATHY,C0699739,"NEUROPATHY, CONGENITAL, SENSORY",0.5293889045715332
C0003892,NEUROPATHIC ARTHROPATHY,C0161823,"NEUROMA, TRAUMATIC",0.525734007358551
C0003949,ASBESTOSIS,C0032273,PNEUMOCONIOSIS,0.7171852588653564
C0003949,ASBESTOSIS,C0085786,"FIBROSIS, PULMONARY, INTERSTITIAL DIFFUSE",0.7159169912338257
C0003949,ASBESTOSIS,C0238377,"PNEUMOCONIOSIS, TALC",0.6882087588310242
C0003949,ASBESTOSIS,C4721509,"PNEUMONITIS, USUAL INTERSTITIAL",0.638393223285675
C0003949,ASBESTOSIS,C0265783,"LUNG, HYPOPLASIA",0.6327688694000244
C0003949,ASBESTOSIS,C0032310,"PNEUMONIA, VIRAL",0.6093066334724426
C0003950,ASCARIASIS,C0038463,STRONGYLOIDIASIS,0.7674981951713562
C0003950,ASCARIASIS,C0162576,ANISAKIASIS,0.7661095857620239
C0003950,ASCARIASIS,C0086227,ENTEROBIASIS,0.6989985108375549
C0003950,ASCARIASIS,C0023049,"LARVA MIGRANS, VISCERAL",0.6971520781517029
C0003950,ASCARIASIS,C0040948,TRICHOSTRONGYLIASIS,0.6748843789100647
C0003950,ASCARIASIS,C0392662,ANGIOSTRONGYLIASIS,0.6740576028823853
C0003950,ASCARIASIS,C0013100,DRACUNCULIASIS,0.6519941091537476
C0004030,ASPERGILLOSIS,C0009186,COCCIDIOIDOMYCOSIS,0.5939795970916748
C0004030,ASPERGILLOSIS,C0026718,MUCORMYCOSIS,0.5817821621894836
C0004030,ASPERGILLOSIS,C0030409,PARACOCCIDIOIDOMYCOSIS,0.5795011520385742
C0004030,ASPERGILLOSIS,C0029895,OTOMYCOSIS,0.5691444277763367
C0004030,ASPERGILLOSIS,C0025229,MELIOIDOSIS,0.5374122858047485
C0004030,ASPERGILLOSIS,C0038034,SPOROTRICHOSIS,0.5342859029769897
C0004030,ASPERGILLOSIS,C0008728,Churg-Strauss syndrome,0.5333002209663391
C0004096,"ASTHMA, BRONCHIAL",C0008677,"BRONCHITIS, CHRONIC",0.6753698587417603
C0004096,"ASTHMA, BRONCHIAL",C0006272,OBLITERATIVE BRONCHIOLITIS,0.6352945566177368
C0004096,"ASTHMA, BRONCHIAL",C0006271,BRONCHIOLITIS,0.6348480582237244
C0004096,"ASTHMA, BRONCHIAL",C0024117,CHRONIC OBSTRUCTIVE LUNG DISEASE,0.6269739866256714
C0004096,"ASTHMA, BRONCHIAL",C0034067,"EMPHYSEMA, PULMONARY",0.6124504208564758
C0004096,"ASTHMA, BRONCHIAL",C0149514,"BRONCHITIS, ACUTE",0.6098491549491882
C0004096,"ASTHMA, BRONCHIAL",C0006287,BRONCHOPULMONARY DYSPLASIA,0.5496395230293274
C0004135,"ATAXIA, TELANGIECTASIA",C0016719,"ATAXIA, FRIEDREICH",0.6627501249313354
C0004135,"ATAXIA, TELANGIECTASIA",C0020179,"CHOREA, CHRONIC PROGRESSIVE HEREDITARY",0.6534773707389832
C0004135,"ATAXIA, TELANGIECTASIA",C0019562,VON HIPPEL-LINDAU DISEASE,0.6096194982528687
C0004135,"ATAXIA, TELANGIECTASIA",C0009714,CONGENITAL HEPATIC FIBROSIS,0.6012885570526123
C0004135,"ATAXIA, TELANGIECTASIA",C1567741,"NEPHRITIS WITH NERVE DEAFNESS, HEREDITARY",0.5983887314796448
C0004135,"ATAXIA, TELANGIECTASIA",C0033847,PSEUDOXANTHOMA ELASTICUM,0.5964566469192505
C0004135,"ATAXIA, TELANGIECTASIA",C0032897,PRADER-WILLI SYNDROME,0.5953114628791809
C0004144,ATELECTASIS,C0034063,PULMONARY EDEMA,0.582764744758606
C0004144,ATELECTASIS,C0034067,"EMPHYSEMA, PULMONARY",0.5737698078155518
C0004144,ATELECTASIS,C0006287,BRONCHOPULMONARY DYSPLASIA,0.572019100189209
C0004144,ATELECTASIS,C0149927,"LUNG, HAMARTOMA",0.5719292759895325
C0004144,ATELECTASIS,C0032326,PNEUMOTHORAX,0.5713353157043457
C0004144,ATELECTASIS,C0006288,"LUNG, SEQUESTRATION",0.5464841723442078
C0004144,ATELECTASIS,C0035222,"RESPIRATORY DISTRESS SYNDROME, ADULT",0.5390905141830444
C0004238,ATRIAL FIBRILLATION,C0043202,WOLFF PARKINSON WHITE SYNDROME,0.7117670178413391
C0004238,ATRIAL FIBRILLATION,C0030590,PAROXYSMAL SUPRAVENTRICULAR TACHYCARDIA,0.6819851398468018
C0004238,ATRIAL FIBRILLATION,C0037052,SICK SINUS SYNDROME,0.6633111238479614
C0004238,ATRIAL FIBRILLATION,C0030591,"TACHYCARDIA, VENTRICULAR, PAROXYSMAL",0.6207067370414734
C0004238,ATRIAL FIBRILLATION,C0004245,ATRIOVENTRICULAR BLOCK,0.5274785161018372
C0004238,ATRIAL FIBRILLATION,C0175707,SPLENIC AGENESIS SYNDROME,0.5150587558746338
C0004245,ATRIOVENTRICULAR BLOCK,C0149530,"HEART BLOCK, CONGENITAL",0.5606876015663147
C0004245,ATRIOVENTRICULAR BLOCK,C0043202,WOLFF PARKINSON WHITE SYNDROME,0.5605005025863647
C0004245,ATRIOVENTRICULAR BLOCK,C0037052,SICK SINUS SYNDROME,0.5227890014648438
C0004245,ATRIOVENTRICULAR BLOCK,C0018817,ATRIAL SEPTAL DEFECT,0.46919524669647217
C0004245,ATRIOVENTRICULAR BLOCK,C0030591,"TACHYCARDIA, VENTRICULAR, PAROXYSMAL",0.4503232538700104
C0004576,BABESIOSIS,C0085399,EHRLICHIOSIS,0.7023606896400452
C0004576,BABESIOSIS,C0024530,MALARIA,0.6415029168128967
C0004576,BABESIOSIS,C0041228,"TRYPANOSOMIASIS, AFRICAN",0.6385105848312378
C0004576,BABESIOSIS,C0041351,TULAREMIA,0.6329144835472107
C0004576,BABESIOSIS,C0035793,ROCKY MOUNTAIN SPOTTED FEVER,0.6251868605613708
C0004576,BABESIOSIS,C0012602,DIROFILARIASIS,0.6175791025161743
C0004576,BABESIOSIS,C0016085,FILARIASIS,0.6121238470077515
C0004690,BALANITIS,C0030483,PARAPHIMOSIS,0.6307719349861145
C0004690,BALANITIS,C0031538,PHIMOSIS,0.628101646900177
C0004690,BALANITIS,C0040923,"TRICHOMONAS VAGINALIS INFECTION, FEMALE",0.5178292989730835
C0004690,BALANITIS,C0238348,"PENIS, CARCINOMA, EPIDERMOID",0.5153141021728516
C0004690,BALANITIS,C0221182,CHORDEE,0.5136332511901855
C0004690,BALANITIS,C0156221,"GLOMERULONEPHRITIS, ACUTE",0.49918949604034424
C0004690,BALANITIS,C0042170,VOGT-KOYANAGI SYNDROME,0.4864208996295929
C0004692,BALANTIDIASIS,C0009187,COCCIDIOSIS,0.633696436882019
C0004692,BALANTIDIASIS,C0162576,ANISAKIASIS,0.6179123520851135
C0004692,BALANTIDIASIS,C0038463,STRONGYLOIDIASIS,0.5889642238616943
C0004692,BALANTIDIASIS,C0017536,GIARDIASIS,0.583471953868866
C0004692,BALANTIDIASIS,C0041234,CHAGAS DISEASE,0.5717940926551819
C0004692,BALANTIDIASIS,C0041228,"TRYPANOSOMIASIS, AFRICAN",0.5702211260795593
C0004763,BARRETT'S ESOPHAGUS,C0152018,"ESOPHAGUS, CARCINOMA",0.5975698828697205
C0004763,BARRETT'S ESOPHAGUS,C0043515,ZOLLINGER-ELLISON SYNDROME,0.5824206471443176
C0004763,BARRETT'S ESOPHAGUS,C0149532,"ESOPHAGUS, FOREIGN BODY",0.5806533694267273
C0004763,BARRETT'S ESOPHAGUS,C0014860,"ESOPHAGUS, PERFORATION",0.5337131023406982
C0004763,BARRETT'S ESOPHAGUS,C0014866,"ESOPHAGUS, STENOSIS",0.5282405018806458
C0004763,BARRETT'S ESOPHAGUS,C0699791,"STOMACH, CARCINOMA",0.5218383073806763
C0004763,BARRETT'S ESOPHAGUS,C0267094,"FISTULA, BRONCHOESOPHAGEAL",0.5207999348640442
C0004767,"BARTHOLIN GLAND, CYST",C0238016,"BARTHOLIN GLAND, ADENOCARCINOMA",0.5591269135475159
C0004767,"BARTHOLIN GLAND, CYST",C0238065,"CIRRHOSIS, SECONDARY BILIARY",0.4856991469860077
C0004767,"BARTHOLIN GLAND, CYST",C0016632,FOX-FORDYCE DISEASE,0.479104220867157
C0004767,"BARTHOLIN GLAND, CYST",C0549423,"HYDROCEPHALUS, OBSTRUCTIVE",0.4686121940612793
C0004767,"BARTHOLIN GLAND, CYST",C0267830,"LIVER, ABSCESS, PYOGENIC",0.46776047348976135
C0004767,"BARTHOLIN GLAND, CYST",C0238300,"NASOLACRIMAL DUCT, STENOSIS",0.4581192433834076
C0004767,"BARTHOLIN GLAND, CYST",C0010674,CYSTIC FIBROSIS,0.45131102204322815
C0004771,BARTONELLOSIS,C0007361,CAT-SCRATCH DISEASE,0.7770568132400513
C0004771,BARTONELLOSIS,C0040830,TRENCH FEVER,0.6964563131332397
C0004771,BARTONELLOSIS,C0034362,Q FEVER,0.5802327990531921
C0004771,BARTONELLOSIS,C0041351,TULAREMIA,0.571103572845459
C0004771,BARTONELLOSIS,C0035920,RUBELLA,0.5668817162513733
C0004771,BARTONELLOSIS,C0085273,ERYTHEMA INFECTIOSUM,0.5629563927650452
C0004771,BARTONELLOSIS,C0009400,COLORADO TICK FEVER,0.5459229946136475
C0004775,BARTTER SYNDROME,C0221043,LIDDLE'S SYNDROME,0.6958060264587402
C0004775,BARTTER SYNDROME,C0021141,INAPPROPRIATE SECRETION OF ANTIDIURETIC HORMONE,0.6266829967498779
C0004775,BARTTER SYNDROME,C0001126,"ACIDOSIS, RENAL, TUBULAR",0.5939717292785645
C0004775,BARTTER SYNDROME,C0162283,"DIABETES INSIPIDUS, NEPHROGENIC",0.5911965370178223
C0004775,BARTTER SYNDROME,C0015624,FANCONI SYNDROME,0.5850294232368469
C0004775,BARTTER SYNDROME,C1384514,"ALDOSTERONISM, PRIMARY",0.5785923600196838
C0004775,BARTTER SYNDROME,C0027726,NEPHROTIC SYNDROME,0.5701091289520264
C0004842,BATTERED CHILD SYNDROME,C0029232,ORGANIC AFFECTIVE SYNDROME,0.5120364427566528
C0004842,BATTERED CHILD SYNDROME,C0029225,ORGANIC DELUSIONAL SYNDROME,0.4725605249404907
C0004842,BATTERED CHILD SYNDROME,C0376356,PREMENSTRUAL TENSION,0.46370822191238403
C0004842,BATTERED CHILD SYNDROME,C0001973,ALCOHOLISM,0.45516732335090637
C0004842,BATTERED CHILD SYNDROME,C0018839,HEAT EXHAUSTION,0.4458000361919403
C0004842,BATTERED CHILD SYNDROME,C0036344,"SCHIZOPHRENIA, CATATONIC",0.4437464773654938
C0004842,BATTERED CHILD SYNDROME,C0011573,ENDOGENOUS DEPRESSION,0.43858057260513306
C0004943,BEHCET SYNDROME,C0151436,"ANGIITIS, HYPERSENSITIVITY",0.617521345615387
C0004943,BEHCET SYNDROME,C1527336,SJOGREN SYNDROME,0.5989207625389099
C0004943,BEHCET SYNDROME,C0040021,"THROMBOANGIITIS, OBLITERANS",0.5930235385894775
C0004943,BEHCET SYNDROME,C0027873,NEUROMYELITIS OPTICA,0.5844045281410217
C0004943,BEHCET SYNDROME,C0019562,VON HIPPEL-LINDAU DISEASE,0.566811740398407
C0004943,BEHCET SYNDROME,C3495801,"GRANULOMATOSIS, WEGENER",0.5651268362998962
C0004943,BEHCET SYNDROME,C1510431,SUPERFICIAL THROMBOPHLEBITIS,0.5608764886856079
C0005122,BERIBERI,C0042842,VITAMIN A DEFICIENCY,0.5891824960708618
C0005122,BERIBERI,C0035528,ARIBOFLAVINOSIS,0.5700699090957642
C0005122,BERIBERI,C0030783,PELLAGRA,0.5490935444831848
C0005122,BERIBERI,C0020579,HYPERVITAMINOSIS A,0.5456415414810181
C0005122,BERIBERI,C0042880,VITAMIN K DEFICIENCY,0.5411579012870789
C0005122,BERIBERI,C0221065,"SPINAL CORD, SUBACUTE COMBINED DEGENERATION",0.5184463262557983
C0005122,BERIBERI,C0005750,BLIND LOOP SYNDROME,0.49086904525756836
C0005411,PRIMARY BILIARY ATRESIA,C0238065,"CIRRHOSIS, SECONDARY BILIARY",0.6598514914512634
C0005411,PRIMARY BILIARY ATRESIA,C0162510,CAROLI DISEASE,0.6540718674659729
C0005411,PRIMARY BILIARY ATRESIA,C0008340,"CHOLEDOCHUS, CYST",0.6521193981170654
C0005411,PRIMARY BILIARY ATRESIA,C0022354,"JAUNDICE, OBSTRUCTIVE",0.6509963870048523
C0005411,PRIMARY BILIARY ATRESIA,C0566602,"CHOLANGITIS, PRIMARY SCLEROSING",0.6089589595794678
C0005411,PRIMARY BILIARY ATRESIA,C0701818,CHOLEDOCHOLITHIASIS,0.6039389967918396
C0005411,PRIMARY BILIARY ATRESIA,C0008350,CHOLELITHIASIS,0.5885916352272034
C0005416,BILIARY DYSKINESIA,C0008350,CHOLELITHIASIS,0.6031967401504517
C0005416,BILIARY DYSKINESIA,C0701818,CHOLEDOCHOLITHIASIS,0.5748646259307861
C0005416,BILIARY DYSKINESIA,C0005411,PRIMARY BILIARY ATRESIA,0.5735673308372498
C0005416,BILIARY DYSKINESIA,C0008340,"CHOLEDOCHUS, CYST",0.5653056502342224
C0005416,BILIARY DYSKINESIA,C0014848,CARDIOSPASM,0.5614060163497925
C0005416,BILIARY DYSKINESIA,C0162510,CAROLI DISEASE,0.5565541386604309
C0005416,BILIARY DYSKINESIA,C0149841,BENIGN FAMILIAL RECURRENT CHOLESTASIS,0.5443182587623596
